,pi_AZ,pi_TXMXSA,DXY,PnPs
D8B26_007578,0.002487562189054732,0.0007598371777476259,0.002023305930241839,0.41881423794146416
D8B26_007579,0.0006995743268079213,0.0009003561109991263,0.0009090513851176431,
D8B26_007580,0.0018027872305947249,0.0022956841138659307,0.002575892615999568,
D8B26_007581,0.0003788955195604814,0.0008197921241399502,0.0006286221119980711,0.29283399647231395
D8B26_007582,0.0009506833036244813,0.0008803114948366343,0.0010754936814746214,0.4563387449742208
D8B26_007583,0.0022138464732369928,0.002263599853961299,0.0023006464360114253,0.19250420562572357
D8B26_007584,0.0016613111242267187,0.0015810276679841901,0.0019613804780045188,1.5517539685970043
D8B26_007585,0.0017159567332577664,0.0004074357015533486,0.0011209474877294946,0.30720585588280824
D8B26_007586,0.003873432763976326,0.0018411967779056388,0.0029671247094925426,0.383203365758146
D8B26_007587,0.0012465537053504283,0.0012424932698281218,0.001289188278334734,
D8B26_007588,0.0008144453296218808,0.00048571030659352274,0.0007242174285828036,0.17913751734401195
D8B26_007589,0.0007761632338164484,0.0,0.0004363001745200698,0.20286476715156235
D8B26_007590,0.0018210614476424686,0.002358051504809182,0.0023422338218563876,
D8B26_007591,0.004572066608515838,0.0027774454202461594,0.0036228925990937667,
D8B26_007592,0.0010692051666752968,0.0015671224114495875,0.0015661817617428357,0.1840126525078758
D8B26_007593,0.0006823452743756323,0.0,0.0003795066413662239,inf
D8B26_007594,0.001421677318377466,0.0015373244641537322,0.0016173209860440851,0.1254844762039057
D8B26_007595,0.0009442659621342513,0.0010052307062914576,0.0010330773845437183,0.6026303641645198
D8B26_007597,0.0003961180431768681,0.0006235191420376601,0.0006381901806738408,0.0
D8B26_007598,0.0010141086559923883,0.00035546076601795056,0.0006952394394174625,0.06409479136751199
D8B26_007599,0.001041994337842086,0.00029708853238265,0.0008814354618852889,0.25471868573734563
D8B26_007600,0.001400094439246835,0.0008764207602167572,0.001647891975617643,0.6083584071455977
D8B26_007601,0.0017316017316017268,0.0,0.0011204481792717086,inf
D8B26_007604,0.0009673852957435061,0.0006482737826021404,0.001111864917835067,0.32374581309179107
D8B26_007605,0.0006840350264941678,0.0,0.0003677907270762936,0.41132649182811254
D8B26_007606,0.0015944133591192467,0.0015912015912015918,0.001896090131384249,
D8B26_007607,0.0006389761291722116,0.0009139009139009139,0.0009513906572730102,0.15866835894618375
D8B26_007608,0.0006566698111429507,0.0005564830272676681,0.0007231303509414086,0.8205689575456474
D8B26_007609,0.0015806138800791203,0.000996982815164633,0.0015375296123959225,0.7511745008370266
D8B26_007610,0.00026953486684486725,0.00010017530678687705,0.00030609121518212427,0.23749218498928842
D8B26_007611,0.0018033593976688037,0.0005973492626470035,0.0014145719183715243,0.5548755793546526
D8B26_007612,0.0005159958720330246,0.001196172248803828,0.001254808143353035,
D8B26_007613,0.0013233943715227085,0.0008264462809917357,0.0020796197266785502,0.6302286670383715
D8B26_007614,0.0005249817610204811,0.0006444188722669733,0.0006566032627089961,0.5171875873636687
D8B26_007615,0.000666933440042683,0.00041228612657184094,0.0005396097833072623,0.0
D8B26_007616,0.0007280007280007325,0.0,0.0005299417064122947,
D8B26_007617,0.00039416351335856215,0.00026581605528973947,0.00040361040748037653,0.1031763554511454
D8B26_007618,0.00078694443310519,0.0006939625260235947,0.0009899171327101277,inf
D8B26_007619,0.0015515151515151594,0.0011248484848484853,0.0017397504456327987,0.5249268524362897
D8B26_007620,0.0006827612721897372,0.0005286126989980946,0.0008903616766640272,0.6599995250809775
D8B26_007621,0.0023954224973215333,0.0022921297517236186,0.003242241778601204,0.0
D8B26_007622,0.0008528277366981531,0.0009939946158624981,0.000998379149639654,
D8B26_007624,0.0016401542463924674,0.0007189700737270449,0.0012782207674399426,0.27693653875626933
D8B26_007625,0.0006233149778295514,0.0004599235933385263,0.0006010861004021059,0.5595643014949994
D8B26_007626,0.0005226557514139232,0.0003928170594837261,0.0005529147686010431,0.24695112732693902
D8B26_007627,0.0007355104442483058,0.0008237716975581058,0.0007744492324732188,0.14648775661633806
D8B26_007628,0.0010247401551749403,0.0015224710876884774,0.0015457214945705994,2.1717314487627544
D8B26_007629,0.001506280534926062,0.0017003704378453887,0.0017843172976969982,0.6968721933106494
D8B26_007630,0.0010111912432473683,0.0010564359188212405,0.0010180052004121081,0.45899221147030106
D8B26_007631,0.0022918258212375796,0.0028282828282828283,0.0028690263984381633,0.30340938101974035
D8B26_007632,0.0010685793061984727,0.0010061085159899393,0.0010779734099892202,
D8B26_007633,0.0018269185594555167,0.0011237217664906165,0.0017087180978695557,
D8B26_007634,0.0004107890818130484,0.0005985783763561538,0.0006161836227195704,
D8B26_007635,0.0002546473134708426,0.0,0.00012732365673542143,
D8B26_007636,,0.0,,0.7667457594509265
D8B26_007637,0.0010291014966452693,0.0005825351481543717,0.0009275092998046135,0.22069352536912645
D8B26_007638,0.0011274128921187744,0.0009842009842009841,0.0014549720432073374,0.9300689021587195
D8B26_007639,0.0003979055794727892,0.0007876599934361658,0.0008188703771630083,1.3039744232695683
D8B26_007640,0.0003385427462034854,0.00017618040873854828,0.00025908883638021805,0.47580397201385666
D8B26_007641,0.00011204481792717098,0.0,5.6022408963585436e-05,0.0
D8B26_007642,0.0008971485383832427,0.0006600660066006601,0.000860380155662625,
D8B26_007643,0.0006663511150051553,0.0007875363807567202,0.0007779691229342276,0.422200552575899
D8B26_007644,0.0005158874376464343,0.0003866683478333964,0.000521656147013086,
D8B26_007645,0.0,0.0010195412064570944,0.0005664117813650524,inf
D8B26_007646,0.0012114625475170384,0.0009123492994460742,0.0014231499051233396,0.7106227106226108
D8B26_007647,0.0015086652156574573,0.0014375561545372877,0.0018690151875501487,0.4639996993227897
D8B26_007648,0.003920202703164178,0.0012539184952978053,0.004487061282193128,inf
D8B26_007649,0.0016658452590964973,0.002380312214999801,0.0024920154261047246,0.47617957803346866
D8B26_007650,0.0013754375882098445,0.0011907487978016947,0.0014345559611524939,0.25668080727390313
D8B26_007651,0.0003348998001404425,0.0,0.00017825311942959,inf
D8B26_007652,0.0006643437030667339,0.0007309273640931935,0.000844239020414013,0.612122906229033
D8B26_007653,0.001308949300340986,0.0012142329215499952,0.0014991584216835292,0.46668084920471914
D8B26_007654,0.0012178396079324861,0.0010207336523125998,0.0014520915120445922,0.371435375218427
D8B26_007655,0.000384829705158875,0.0004396294551734964,0.0004387058638811153,inf
D8B26_007656,0.0009751359751359742,0.000671328671328671,0.000878717242353606,0.7719865130653273
D8B26_007657,5.2148518982060936e-05,0.00045132172791747274,0.0002583722076838472,inf
D8B26_007658,0.0005769960412058174,0.0004965315808689307,0.0006829456864892726,
D8B26_007659,0.0014034872047042485,0.0009752699407871825,0.0014188538529309321,inf
D8B26_007661,0.0007481609801410906,0.0016047801963294916,0.001383344631066255,0.35727352462093165
D8B26_007662,0.00031659882406150953,0.0005246494798733607,0.0004323303269747519,1.1301616843083
D8B26_007663,0.00015481113857973304,0.0001594896331738437,0.00015245332582793883,0.17431529609287658
D8B26_007664,,0.0015980702547866716,,0.6969911765371524
D8B26_007665,0.0007440758379431705,0.0010131712259371839,0.0011052777010223818,
D8B26_007666,0.002207505518763806,0.0016857314870559893,0.0020245304623956748,0.15629557608164812
D8B26_007667,0.0013708128226531835,0.0019001900190018998,0.0019560779607372502,0.6425229385670564
D8B26_007668,0.0010754419770362491,0.0004908902105163784,0.0008579472570676529,0.23800832801634003
D8B26_007669,0.0008660362417116528,0.0016595767029042587,0.0013870996641921303,0.38004504655925175
D8B26_007670,0.0007054156933286666,0.0021585720215857203,0.0018395070772186002,0.15980890585741842
D8B26_007671,0.0014195723538284052,0.0005484711367064308,0.0010727450173816956,0.7894222500194178
D8B26_007672,0.0011317658376481874,0.0010966810966810967,0.0012732365673542145,0.25246567752257654
D8B26_007673,0.0007153971348344771,0.0004053917097395359,0.0005603944222870054,0.20795027838919278
D8B26_007674,0.0003380049170820554,0.0007984031936127738,0.0005923980915174998,0.6511984543338538
D8B26_007675,0.0004144437889466142,0.0006039038067507818,0.0005201692453105474,0.4338820590757107
D8B26_007676,0.00045955882352941246,0.0023674242424242416,0.001608455882352941,0.2886231896024332
D8B26_007677,0.0013860458094612951,0.001764979996564698,0.0016668707732919678,0.4502735387272517
D8B26_007678,0.0002530044275774818,0.0014076246334310837,0.0008970156977747111,0.9652764672577945
D8B26_007679,0.000547738376336749,0.0014331693690411117,0.0010216511454281111,0.19802490872557582
D8B26_007680,0.00044620193369348133,0.0008823870892836406,0.0006693029005402231,0.08077505134578646
D8B26_007681,0.0014162413170209155,0.00262869660460022,0.002078438460148202,0.5396975279114911
D8B26_007682,0.0005277976106634583,0.001222029559904219,0.0009738351620063433,0.1785880635405797
D8B26_007683,0.000708524199797828,0.002972006336177907,0.001985420923727954,inf
D8B26_007684,0.0010552584670231737,0.001357575757575757,0.0011978609625668448,0.0
D8B26_007685,0.001275586500616114,0.0011185682326621922,0.0012127791934345429,0.36776057585966687
D8B26_007686,0.00033067245343460194,0.0,0.00017050298380221653,0.0
D8B26_007687,0.0012163154031666105,0.001242678889737713,0.0011863568956994562,0.2408944316892159
D8B26_007688,0.0006432437228284961,0.00039764157411216233,0.0006160218097934361,0.44476126955021855
D8B26_007689,0.00047641224111812173,0.00048048048048048025,0.0004962181432769668,0.7447033591843885
D8B26_007690,0.0006208730137881192,0.0006994617913760967,0.0006892371825905709,
D8B26_007691,0.0004629674077345451,0.0012948152984059622,0.0009088668926032956,0.2019250193268862
D8B26_007692,0.0005947287650151008,0.000991491927379916,0.0010797646585933899,0.20192646540581044
D8B26_007693,0.0003718398405305412,0.0005474095796676443,0.0010637686159507792,0.31679803916102445
D8B26_007694,0.0009142015873863962,0.0010238626042440755,0.001902338013894353,
D8B26_007695,0.00032824242135836093,0.0009425838933372553,0.0006300325772942406,inf
D8B26_007696,0.0008449736956524267,0.0004542466080927618,0.0009615824095462104,0.6127849790066279
D8B26_007697,0.0013261421224576907,0.0002858776443682104,0.0008366125180775569,0.4399019151903838
D8B26_007698,0.0005291970708058419,0.00026511837535459593,0.00046161787708800216,0.2050825344319249
D8B26_007699,0.0007361139253764553,0.0016374619340022963,0.0014301362300199398,0.26666666666662303
D8B26_007700,0.0008215781636260962,0.000748222970445193,0.0008582557602165445,0.4995902390630748
D8B26_007701,0.0,0.0,0.0,inf
D8B26_007702,0.0010571478376265857,0.00036325399101424345,0.0008041071318117153,0.6467271562615411
D8B26_007703,0.0009235398388274082,0.0003376382206465773,0.0006603806374410995,0.4148834636286597
D8B26_007704,0.00021149518636955715,0.00035531191310085814,0.0002829059140025738,0.8181410311481256
D8B26_007705,0.0006009773745194076,0.0003468157974595742,0.0004934474765325561,
D8B26_007706,0.001103471691706983,0.0009579073408860648,0.0012434374136501797,0.31850635488845425
D8B26_007708,0.002655431318532936,0.0014986225895316796,0.0030627126883811377,
D8B26_007709,,0.003921568627450978,,
D8B26_007710,0.0011496817980694125,0.0007674510467806552,0.0010572368442890953,0.3229839263634516
D8B26_007711,0.001827787924044601,0.0014593105502196425,0.0022204995467027555,
D8B26_007712,0.0010887110220446053,0.0010467769584718034,0.0012885597627808052,1.0651594333841368
D8B26_007713,0.0003021239312365926,0.0007190549563430923,0.0006797788452823348,inf
D8B26_007714,0.0,0.0,0.0,inf
D8B26_007715,0.000714694110920526,0.0016580903373356202,0.0012149799885648942,inf
D8B26_007716,0.0005987234029135772,0.0011193011193011185,0.0008491111432287903,0.0
D8B26_007717,0.0023064479899887083,0.0025143071582700042,0.0025469327868988096,0.5661308249226006
D8B26_007718,0.0011588008200265672,0.0011423131841980013,0.0012715700273445885,0.13622364169773687
D8B26_007719,0.00047188558834828075,0.0006508033353670939,0.0005762321198562809,0.07845327620740963
D8B26_007720,0.0005616830065359499,0.0010416666666666658,0.0008146724598930481,0.887938551594839
D8B26_007721,0.001237221028315037,0.0012687623902577182,0.0014926616355973145,0.2234888653233972
D8B26_007722,0.0027097116163404948,0.0024242424242424234,0.002962147425815246,0.15472259810550948
D8B26_007723,,0.0038624420112176143,,0.08553295893505251
D8B26_007724,,0.0029598308668076128,,0.7738583138171873
D8B26_007725,0.0020799439931369866,0.00299840510366826,0.002645700853179992,
D8B26_007726,0.002526694702594199,0.0034127684613121483,0.0028208988802935118,0.7303677394203371
D8B26_007727,0.0012340600575894663,0.0,0.0006598793363499246,0.30807037832473294
D8B26_007728,0.0016229015351052305,,,1.322456684419643
D8B26_007729,0.0006083001189362948,0.0006996964552142815,0.0006612615720775113,
D8B26_007730,0.0005197025552851826,0.0004623895632070017,0.0005124170054447342,0.6377135858875983
D8B26_007731,0.0008138888411254623,0.0007015492546039173,0.000727914667767136,
D8B26_007732,0.002133437596625605,0.004142777404809491,0.0031205931221289845,inf
D8B26_007733,0.000493936924254774,0.0010076313254797355,0.0007365471194034404,0.42962463034889065
D8B26_007734,0.004225219673945999,0.002301495972382049,0.0038358266206367474,inf
D8B26_007735,0.0014835715654881697,0.0017473545815043373,0.0017207850122681555,
D8B26_007736,0.000338066260987153,0.0010449320794148384,0.0006914991702009958,0.7655417406748544
D8B26_007737,0.0006276518289774315,0.0013088632806942668,0.001016795962943436,0.21089512059841614
D8B26_007738,0.0030685555046969727,0.0012146517365724046,0.0021381700213817002,
D8B26_007739,0.0004895033849620879,0.0005233683990160671,0.000509514529630348,0.04090873274949238
D8B26_007740,0.0007427213309566232,0.001292335115864527,0.0010551011848589703,
D8B26_007741,0.0012498018038184166,0.0007946501021293268,0.001114287736415812,0.2878345331626176
D8B26_007742,0.00011140819964349369,0.0013768290057654855,0.0007360451841615093,0.0
D8B26_007743,0.0008358339841876607,0.000991042500476463,0.0009286352238627488,0.13835506315661086
D8B26_007744,0.0011600599835893842,0.002501202501202501,0.0019381489969725265,0.32335329341312363
D8B26_007745,0.0,0.0021080368906455844,0.0010979358805445762,inf
D8B26_007746,0.0007172137296914487,0.0007652280379553113,0.0008642575487495274,0.22737527275412378
D8B26_007747,0.0019110674572859424,0.0009400123685837971,0.0015569864309360108,1.2583984787658706
D8B26_007748,0.0004591969743286391,0.0006479044340959708,0.0005776353870157093,1.7638990309654652
D8B26_007749,0.0010219845513963163,0.000727272727272727,0.0010124777183600712,0.46587455098085295
D8B26_007750,0.0010400654177681998,0.0015266473536579763,0.0014160168136781543,0.7527460841509114
D8B26_007751,0.0007795781789589789,0.0007746639325586694,0.0008477075040542533,0.2429722066048709
D8B26_007752,0.0016645804122085044,0.002105421460260169,0.0021014716931100014,0.7468390835433544
D8B26_007753,0.001118329796074728,0.0009873431017278502,0.0010689008548117529,0.794907485828721
D8B26_007754,0.0008677424582202909,0.0015995734470807775,0.0013225231441550227,0.6254128544852996
D8B26_007755,0.0008489060080402423,0.0006940241294435697,0.0008146356185571872,0.3789409992394464
D8B26_007756,0.0011956090387462877,0.0007992007992007999,0.001033824563236328,0.41664700361267853
D8B26_007757,0.0012335141670263344,0.0009475866153390586,0.0012019021407793204,0.5019552297414879
D8B26_007758,0.0003357233639481061,0.0009783938035059108,0.0007194072084602288,
D8B26_007759,0.0012831370918345033,0.0015177504028275894,0.0014874810051886027,0.7211109955731106
D8B26_007760,0.0028745327163043474,0.002411714039621016,0.0027866443735116786,0.13532347122564758
D8B26_007761,0.0035716434636762343,0.0034330648254698856,0.004003644035289605,0.33327329906756137
D8B26_007762,0.0013617243534140959,0.0017347995187330368,0.001560741598692263,inf
D8B26_007763,0.0027771633611049784,0.0030671680306716786,0.0032332773852739504,0.5765172533835877
D8B26_007764,0.0011344830919178353,0.0010671763628399627,0.0012145104129335405,0.6281796467736236
D8B26_007765,0.0007364619658722693,0.0016933899149095745,0.0014201841372029837,0.16541096796378613
